id	sentence	syllables
560943428553695233	"Via by : ""DONALD TRUMP FIRES"	7
560915552948850688	Dont give in and dont give up!	7
560839957426999297	We have enuf enemies	7
560548495044919297	Thats good business.	5
560547852339118080	Get out there and go for it.	7
560513524112560128	Mary MacLeod Trump	5
560433428915838977	Packed house, standing O, best speech!	7
560268165675229185	"Than Moron Chuck Todd"""	5
560130576976723968	Congratulations to the	7
560080088570806272	Apprentice = big hit.	5
560080088570806272	I always get big ratings.	7
560077599242977280	He bombed, franchise in ruins!	7
560069776530485248	I have a winner!	5
559878373330415620	All new starts right now!	5
559794067476070400	.@VenueMagazine	7
559794067476070400	new #RedTiger course:	7
559780656738476033	.@MissUniverse	5
559744385798381570	T (Hyperlinked on )	5
558686632778670080	#SaveCulzean	7
558365931559473152	Realize that youre in charge.	7
558272151397367809	T. S. Eliot	5
557663162217279491	With and from two great people!	7
557630549037432832	ICYMI, s int.	5
557388385716035585	"""Donald Trump To Mitt Romney:"	7
557364191972323328	"""Trump at Tea Party""via"	7
557358301814738946	New episode starting now!	7
557144807710396416	in five minutes!	5
555762089575194624	Next Monday night at :	5
555428824440393730	"Via : Only The Donald"""	7
555123205568876544	The new Red Tiger course at	7
555123205568876544	Follow for more great photos.	7
555112079980785666	ICYMI, s int.	5
555034702999191552	golfers cant sink the ft. putt.	7
555027108142276608	: Trump Unveils Renovated	7
555027108142276608	Red Tiger Golf Course	5
554835235876384768	#CelebApprentice	7
554835235876384768	tune in next Monday	5
554821012307857408	#CelebApprentice	7
554806427341299712	#CelebApprentice	7
554805303028772864	#CelebApprentice	7
554792193526071297	#CelebApprentice	7
554730158935273474	int.on Have No Leadership:	7
554680053410594816	w/@morningmika, &	7
553655993511710722	Keep an open mind!	5
553254702331473920	Always a great time.	5
553218560219439106	You have enemies?	5
553090223849340928	Goodnight everyone, sleep tight!	7
552993161518522368	Gee, I wonder why?	5
552946816099315712	Look at Paris and wake up!	7
552584852139442176	Via : Donald Trump:	5
552554946684792832	Record crowdsold out venue.	7
552489516700020736	.@kevinjonas	5
552223587453927424	Great ratings last night .	5
552125670982447104	Wow, great ratings for	5
552118027593195522	#CelebApprentice	7
551962720120360960	nights TWO shows starting at : P.M.	7
551939129500770304	These people are wild	5
551933482386354176	Who do you like hate so far?	7
551156496877506560	.@ApprenticeNBC	5
549883185921015808	.@CoachDanMullen	5
549590421190770688	Deals are my art form.	5
549538800914157569	in two minutes.	5
549409230248493056	""" Hope you enjoy and agree!"	7
547418010567589888	Dont negate your own power.	7
546869819027775488	Much to talk about!	5
546048780106489856	Push yourself, you can do it.	7
545966542778011649	Jeb Bush and the Outsiders	7
545699873849622528	cast is the nastiest yet	7
545689684169732097	Ill be cohosting tonight.	7
545689684169732097	Be sure to tune in!	5
545316815485026304	.@washingtonpost	5
544968568224231425	#TrumpNewYearsRes	7
544950065325146112	Via by : President Trump?	7
544869889606184961	Trump Never Give Up	5
544573067503370240	Airing live on at PM EST	7
544460258081783809	HAVE A GREAT DAY ALL!	5
543430830107136000	Ronald Reagan	5
543125511460093952	: Trump: ObamaCare	5
543075492849799168	Obama &amp	5
543061508323016706	Then go with your gut.	5
543060353299808256	And never give up!	5
542850125421641728	Tenants furious!	5
542512405318610948	Courts should overturn!	5
542407460892315649	Glad she is losing her Comm.	7
542100196596121600	Will destroy CIA	5
542053628379693056	In Celebrity	5
541916942731603968	Ill be on this morning at :.	7
540891282823213056	Harry S. Truman	5
540589374791245825	Ill Tell You Why He Could Win.	7
540251859194486784	Trump: How to Get Rich	5
540245737939161088	Trump Never Give Up	5
539540010186600449	Terrible ratings.	5
539537418161258496	More riots sure to follow.	7
539524101036335105	.@WhoopiGoldberg	5
539524101036335105	She is rude, crude & not smart.	7
539445046819696640	Why havent they learned?	5
539427630370799618	We are proud of you	5
539159084201955328	Probably guilty!	5
537162551155769344	What were they thinking?	5
536980670237917185	The Board Room is electric!	7
536935528893927424	#TrumpVlog Hagel quits	7
536892449181147136	Couldnt even speak	5
536657946265268224	Tom Brady played great today.	7
535881188750422016	Thats good business.	5
535829446264381441	Enjoy the challenge.	5
535828866196340736	The big time isnt for slackers.	7
535527195650031616	Bad critic great sign.	5
535506644026011649	Many US jobs are at stake.	7
534809328352784384	Defund, Repeal & Replace!	7
534804232093057025	Trump Never Give Up	5
534787153822502912	ICYMI, my int.	5
534734654616924160	Proceeds benefit	5
534397200609341441	Secure the border!	5
534170709204152321	#LaskerRink.	5
533307746717011968	And Anyone Can Play It	7
533015168478089216	#TrumpAdvice	5
532968986796097536	This place is incredible!	7
532633328676241408	Keep your focus positive.	7
532578622545354752	; Mr. Iain Cochrane	5
532236056893333505	discussing $, gift to	5
532235475214684161	I Think Hes in Denial	7
532209303495925760	And it is nice to have Sgt.	7
531924942519283712	#marinefreed	5
531792191266766848	in five minutes.	5
531777889138909185	I will be doing at . a.m.	7
530691026818985984	I will be on the Mike &	7
530691026818985984	(ESPN) minutes.	5
530691026818985984	Will be fun, great guys!	5
530691026818985984	Radio and T.V.	5
530490995935576064	#Marinefreed	5
530484212286390273	And this is our A.G.	5
530116445121048576	All had record wins.	5
530116445121048576	#MidasTouch	5
530087065237463040	#TrumpAdvice	5
529787244689637377	.@ericbolling	5
529787244689637377	See you soon and thanks!	5
529636581519687680	Watch to see the new cast of	7
529419704549789697	#TrumpAdvice	5
529382606056742912	Very excited for and	7
529355398546214913	GOP, GOTV for Lee tomorrow!	7
529323308983255040	Via by : Trump: Obama	7
529319566108016640	.@MattGinellaGC	5
529108946540580864	.@MattGinellaGC	5
529078036772438016	.@SkyscraperLive	5
529074091199049729	.@MattGinellaGC	5
528957953198809088	GOTV for David this Tuesday!	7
528956379974078465	No question he won.	5
528625654615773186	Tonight at P.M. on ENJOY!	7
528279814747475968	Over million copies sold.	7
528202996837253120	Happy Halloween!	5
528183300775763968	.@TrumpChicago	5
527924610164350977	Send to the Senate!	5
527890202673840128	What are we doing?	5
527807802497306626	Samuel Goldwyn	5
527625710689878016	Just got knocked out of the game.	7
527625710689878016	I love being right!	5
527544512844136448	Obama admin.	5
527247723196862464	Now I know hes nuts!	5
527193484449824768	Dont sell yourself short.	5
527192983066927104	Keep your momentum.	5
526841962482388993	Dont waste time treading water.	7
525741093485559808	What are we doing!	5
525474609710510080	So simple, but he refused.	7
525474609710510080	A TOTAL incompetent!	7
525427584717578241	Touched many, bedlam!	5
524993240777637888	Via by : Trump Calls	5
524918760462123008	#BenBradlee	5
524897413581271040	Im building on Penn.	5
524486709904703488	Ridiculous decision!	7
523274144616824832	If I were president Sgt.	7
522901858126692353	.@katyperry	5
522901858126692353	I watched Russell Brand	5
522901858126692353	and I think his mind is fried	7
522897870891261952	.@katyperry	5
522856096349057024	Doc is a great friend!	5
522513214354235393	"hear,""ILL STOP THE FLIGHTS"""	5
522462346791636995	The website still does not work.	7
522110155262263296	Vote for to change things!	5
521719442670354432	Like father, like son.	5
521698460098387969	Via MailOnline	5
521664598168977408	Now that wont happen.	5
521664525653643264	but I hope he does better	7
521651877352857600	They are laughing at USA!	7
520674936135098369	Glad I didnt get the Bills.	7
520674936135098369	Rather be lucky than good.	7
520673645501636609	Mission accomplished.	5
520584387541233664	Why are we the sad suckers?	7
520322089312481280	Buy now if you can!	5
520303012292886528	My Apprentice champ!	5
520249441828470785	I have to admit	5
520249441828470785	is a tough, smart guy.	5
520158785542053888	That has to be a new low!	7
520062102875439105	Cant you see whats happening?	7
520062102875439105	Can you be that thick (stupid)?	7
519824543377268737	Why isnt China and Russia	7
519596423806222336	Replace Mayor Vescio.	7
519596395242983424	It is a disgrace!	5
519581037471756288	"Via by : ""The Donald wins."	7
519460162231611392	Big power for State.	5
519208188353470465	Trump to campaign for via	7
519158710791602176	.@ScotGolfPodcast	5
519158710791602176	Were in the approval phase.	7
518882635972890625	Time for a quarterback change!	7
518552645414690816	What the hell is wrong with you?	7
518156949490520064	#TrumpAdvice	5
517395760099643392	What is wrong with Washington?!	7
517391005281439744	CommanderinChief?!	5
517293224831234048	Racism at highest level?	7
517045156826988544	Too busy I guess!	5
517030113637326848	Keep your momentum.	5
517029193616740353	Get out there and go for it.	7
517009888367869952	Excited to see	5
516688617696399360	Vote her out in November!	7
516619383129796609	See you at Doral.	5
516617203031236608	.@montgomeriefdn	5
516617066590527488	.@Graeme_McDowell	5
516616947967229952	You are a true champion!	7
516616818392571904	.@IanJamesPoulter	5
516615738048925696	.@McIlroyRory	5
515476659399831552	Watching the Ryder Cup on .	7
515164276068470785	so they can prepare.	5
513249345857413120	What the hell is he doing.	7
513141602064543744	Obama is so stupid.	7
512341480728698880	What is he doing!	5
511919171752697856	Just met with David Perdue .	7
511859412387233792	They will come home infected?	7
511850251888918528	They were run badly by funds!	7
511609824015310848	There are ,, people on food stamps.	7
511596362597928960	Via : Pageant Coming to	7
510939662685593600	Plus $ billion, sorry	5
510523724077223937	Always be prepared to start.	7
510519308280422400	Vote in November!	5
510499676165259265	We should not be arming them!	7
510043928931078144	A better statement!	5
509881954326835200	free oil for the next ten years	7
509764209446752256	Joan Rivers via by	7
509512153846784000	I have ZERO involvement!	7
509439842401284096	Dean Acheson	5
509067530951217152	Trump: How to Get Rich	5
508221241019613184	I sold years ago and left.	7
508221241019613184	Good timing but very sad!	7
508191472685187072	Is anybody surprised?	7
507995391934337024	$B dollars later	5
507878133857406977	Ronald Reagan	5
507600293669113856	Send to the Senate!	5
507239471914708992	Nothing should be haphazard.	7
507158396051927041	No more massive injections.	7
506868086323294209	: Hes answered the call!	5
506868086323294209	#SmackDownALS	5
506801879859593216	"#ALS"" May happen, thx"	7
505549159894888448	.@Joan_Rivers	5
505549159894888448	well soon Joan keep fighting!	7
505403994525945856	Now hes about to do it.	7
505403994525945856	What will Congress do?	5
504823998396772352	One tough phone call & hes out	7
504800259374333952	Congratulations to and .	7
504783519626059776	I am not at all surprised.	7
504751742517788672	.@VinceMcMahon	5
504738526425276417	#BringBackOurMarine	7
504716672226586624	.@TrumpChicago	5
504646055183388672	Abraham Lincoln	5
504250209262919680	Host Seth Meyers bombed!	5
504007482654883840	: Donald Trump: ISIS	5
503988326471585792	What is he thinking?	5
503876306728415232	Marbles in his mouth!	5
502847598425047040	Trump: Never Give Up	5
502457085351956481	Trump Never Give Up	5
502440654233149442	If so, why was he released?	7
501799505394925568	Being stubborn can be good.	7
501765721089904640	and youre halfway there.	5
500045347197313024	#TrumpAdvice	5
499653817949229056	Keep the big picture in mind.	7
499573475074670592	via by Kailash Babar	7
499329126168555521	Press is going wild.	5
499268307506429953	Benjamin Franklin	5
498929793715695616	Trump Never Give Up	5
498853733649096705	.@IvankaTrump	5
497471974575456256	Excited for the	5
497032098658910208	Leonardo da Vinci	7
496756082489171968	SECURE THE BORDER!	5
496740199658188800	Dont ever give up	5
496733481196851200	Sorry haters and losers!	7
496664892884398081	Click here to donate:	5
496388502716960769	Get out there and go for it.	7
495381503204163584	Such stupid leaders	5
495260564986527745	Obamas war on women.	7
495027187381460992	KEEP THEM OUT OF HERE!	5
494932931492999168	Trump Never Give Up	5
494880504337149952	.@TrumpChicago	5
494832754253910016	"""It takes guts to be a brand."	7
494575403974270977	If you can, buy now.	5
494545748584067072	Central Park Horse Show	5
494210401513385984	Another record.	5
494203189957496832	It must be repealed.	5
494142539843530752	Trump Never Give Up	5
493935815207043072	Its now CLIMATE CHANGE	5
493814269235167232	He was fantasticshould fight !	7
493782132935118848	Book your tee time now	5
493742761930010624	When will it all change?	5
492312387115286528	In the end, that is what counts.	7
492299004030750720	Enforce our laws now!	5
492047096682659840	.@TrumpChicago	5
492030670664118272	A momentous day.	5
492030670664118272	Great job on Old Post Office	7
492030670664118272	we will make you proud!	5
492020707975774208	Tourism and more will just stop.	7
491683709704503296	You have enemies?	5
491629366389264384	Floridas top course	5
491573695539081216	ObamaCare strikes again.	7
